Position (m) Run #1	Magnetic Field Strength (100X) (T) Run #1	Position (m) Run #2	Magnetic Field Strength (100X) (T) Run #2	Position (m) Run #3	Magnetic Field Strength (100X) (T) Run #3	Position (m) Run #4	Magnetic Field Strength (100X) (T) Run #4	Position (m) Run #5	Magnetic Field Strength (100X) (T) Run #5	Position (m) Run #6	Magnetic Field Strength (100X) (T) Run #6	Position (m) Run #7	Magnetic Field Strength (100X) (T) Run #7
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	0.0000	1.3E-5	0.0000	1.4E-5	-1.9725E-5	1.4E-5	0.0000	1.6E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	1.9725E-5	1.4E-5	0.0000	1.4E-5	-3.9450E-5	1.4E-5	0.0000	1.6E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	1.9725E-5	1.4E-5	0.0000	1.4E-5	-3.9450E-5	1.4E-5	0.0000	1.6E-5
0.0000	1.5E-5	0.0000	1.5E-5	0.0000	1.2E-5	1.9725E-5	1.3E-5	0.0000	1.4E-5	-3.9450E-5	1.4E-5	0.0000	1.7E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	1.9725E-5	1.3E-5	0.0000	1.4E-5	-3.9450E-5	1.4E-5	0.0000	1.6E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	1.9725E-5	1.3E-5	0.0000	1.3E-5	-1.9725E-5	1.4E-5	0.0000	1.6E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	5.9175E-5	1.3E-5	0.0000	1.3E-5	0.0000	1.4E-5	0.0000	1.7E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.2E-5	1.3807E-4	1.3E-5	0.0000	1.3E-5	1.9725E-5	1.4E-5	-1.9725E-5	1.7E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	1.9725E-4	1.3E-5	0.0000	1.3E-5	1.9725E-5	1.4E-5	-1.9725E-5	1.7E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	2.5643E-4	1.3E-5	0.0000	1.3E-5	3.9450E-5	1.4E-5	-1.9725E-5	1.7E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	3.1560E-4	1.3E-5	0.0000	1.3E-5	3.9450E-5	1.4E-5	-1.9725E-5	1.7E-5
1.9725E-5	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	3.5505E-4	1.3E-5	0.0000	1.3E-5	3.9450E-5	1.4E-5	-1.9725E-5	1.7E-5
0.0000	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	4.1422E-4	1.3E-5	0.0000	1.3E-5	3.9450E-5	1.4E-5	-1.9725E-5	1.7E-5
-1.9725E-5	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	4.7340E-4	1.2E-5	0.0000	1.3E-5	5.9175E-5	1.5E-5	-1.9725E-5	1.7E-5
-1.9725E-5	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	5.7203E-4	1.2E-5	0.0000	1.3E-5	1.7752E-4	1.5E-5	-1.9725E-5	1.7E-5
-1.9725E-5	1.6E-5	0.0000	1.5E-5	0.0000	1.3E-5	6.9038E-4	1.2E-5	0.0000	1.3E-5	3.5505E-4	1.5E-5	0.0000	1.7E-5
-1.9725E-5	1.6E-5	0.0000	1.5E-5	-3.9450E-5	1.3E-5	7.8900E-4	1.2E-5	0.0000	1.3E-5	5.1285E-4	1.5E-5	1.9725E-5	1.7E-5
-1.9725E-5	1.6E-5	0.0000	1.5E-5	-3.9450E-5	1.3E-5	8.8763E-4	1.2E-5	0.0000	1.3E-5	6.9037E-4	1.4E-5	3.9450E-5	1.7E-5
-1.9725E-5	1.6E-5	0.0000	1.4E-5	-3.9450E-5	1.3E-5	9.8625E-4	1.2E-5	-1.9725E-5	1.3E-5	8.6790E-4	1.4E-5	5.9175E-5	1.8E-5
0.0000	1.6E-5	0.0000	1.4E-5	-3.9450E-5	1.3E-5	0.0011	1.2E-5	-1.9725E-5	1.3E-5	0.0011	1.4E-5	5.9175E-5	1.8E-5
0.0000	1.6E-5	0.0000	1.4E-5	-3.9450E-5	1.3E-5	0.0012	1.2E-5	-1.9725E-5	1.3E-5	0.0013	1.4E-5	1.5780E-4	1.8E-5
1.9725E-5	1.6E-5	0.0000	1.4E-5	-3.9450E-5	1.3E-5	0.0014	1.2E-5	0.0000	1.3E-5	0.0015	1.3E-5	2.9588E-4	1.8E-5
3.9450E-5	1.6E-5	0.0000	1.4E-5	-3.9450E-5	1.4E-5	0.0016	1.2E-5	1.9725E-5	1.3E-5	0.0018	1.3E-5	3.9450E-4	1.8E-5
3.9450E-5	1.6E-5	0.0000	1.4E-5	-3.9450E-5	1.4E-5	0.0017	1.2E-5	1.9725E-5	1.3E-5	0.0020	1.3E-5	5.1285E-4	1.8E-5
3.9450E-5	1.6E-5	-3.9450E-5	1.4E-5	-3.9450E-5	1.4E-5	0.0019	1.2E-5	1.9725E-5	1.3E-5	0.0022	1.3E-5	5.9175E-4	1.7E-5
3.9450E-5	1.6E-5	-3.9450E-5	1.4E-5	-1.9725E-5	1.4E-5	0.0020	1.3E-5	3.9450E-5	1.4E-5	0.0025	1.3E-5	6.9037E-4	1.7E-5
5.9175E-5	1.6E-5	-3.9450E-5	1.4E-5	-1.9725E-5	1.4E-5	0.0021	1.3E-5	3.9450E-5	1.4E-5	0.0027	1.3E-5	8.0873E-4	1.7E-5
5.9175E-5	1.6E-5	-1.9725E-5	1.4E-5	-1.9725E-5	1.4E-5	0.0022	1.3E-5	9.8625E-5	1.4E-5	0.0029	1.3E-5	9.4680E-4	1.7E-5
5.9175E-5	1.6E-5	0.0000	1.4E-5	0.0000	1.4E-5	0.0024	1.3E-5	2.9587E-4	1.4E-5	0.0032	1.4E-5	0.0011	1.7E-5
7.8900E-5	1.6E-5	3.9450E-5	1.4E-5	1.9725E-5	1.4E-5	0.0025	1.3E-5	4.7340E-4	1.4E-5	0.0034	1.4E-5	0.0012	1.7E-5
1.3807E-4	1.6E-5	3.9450E-5	1.4E-5	5.9175E-5	1.4E-5	0.0027	1.3E-5	6.3120E-4	1.3E-5	0.0036	1.4E-5	0.0013	1.7E-5
2.1697E-4	1.6E-5	3.9450E-5	1.4E-5	5.9175E-5	1.4E-5	0.0028	1.3E-5	8.4817E-4	1.3E-5	0.0038	1.4E-5	0.0015	1.8E-5
3.1560E-4	1.6E-5	5.9175E-5	1.4E-5	7.8900E-5	1.4E-5	0.0030	1.3E-5	0.0010	1.3E-5	0.0040	1.4E-5	0.0016	1.8E-5
4.1422E-4	1.6E-5	5.9175E-5	1.4E-5	1.3807E-4	1.4E-5	0.0032	1.3E-5	0.0012	1.4E-5	0.0042	1.4E-5	0.0017	1.8E-5
5.1285E-4	1.6E-5	2.1697E-4	1.4E-5	2.7615E-4	1.4E-5	0.0033	1.4E-5	0.0014	1.4E-5	0.0045	1.4E-5	0.0019	1.8E-5
6.1147E-4	1.6E-5	3.1560E-4	1.4E-5	3.7477E-4	1.4E-5	0.0035	1.4E-5	0.0016	1.4E-5	0.0047	1.4E-5	0.0020	1.8E-5
7.2982E-4	1.6E-5	3.9450E-4	1.4E-5	4.3395E-4	1.4E-5	0.0037	1.4E-5	0.0017	1.4E-5	0.0050	1.4E-5	0.0022	1.8E-5
8.2845E-4	1.5E-5	4.7340E-4	1.4E-5	4.7340E-4	1.4E-5	0.0040	1.4E-5	0.0019	1.4E-5	0.0053	1.4E-5	0.0023	1.8E-5
9.4680E-4	1.6E-5	5.7202E-4	1.4E-5	5.3258E-4	1.4E-5	0.0043	1.4E-5	0.0021	1.4E-5	0.0055	1.4E-5	0.0026	1.8E-5
0.0010	1.5E-5	6.7065E-4	1.4E-5	6.5092E-4	1.4E-5	0.0045	1.5E-5	0.0023	1.4E-5	0.0058	1.4E-5	0.0028	1.8E-5
0.0012	1.5E-5	7.6927E-4	1.4E-5	7.8900E-4	1.4E-5	0.0048	1.5E-5	0.0024	1.4E-5	0.0061	1.4E-5	0.0030	1.8E-5
0.0013	1.5E-5	8.8762E-4	1.4E-5	9.4680E-4	1.4E-5	0.0052	1.5E-5	0.0027	1.4E-5	0.0064	1.5E-5	0.0032	1.8E-5
0.0015	1.5E-5	9.6653E-4	1.4E-5	0.0011	1.4E-5	0.0055	1.5E-5	0.0029	1.4E-5	0.0066	1.5E-5	0.0035	1.9E-5
0.0016	1.6E-5	0.0011	1.4E-5	0.0012	1.4E-5	0.0059	1.5E-5	0.0031	1.4E-5	0.0069	1.6E-5	0.0039	1.9E-5
0.0018	1.6E-5	0.0011	1.4E-5	0.0013	1.4E-5	0.0063	1.5E-5	0.0034	1.4E-5	0.0071	1.6E-5	0.0042	1.9E-5
0.0020	1.6E-5	0.0012	1.4E-5	0.0014	1.4E-5	0.0066	1.5E-5	0.0036	1.4E-5	0.0074	1.6E-5	0.0046	1.9E-5
0.0022	1.6E-5	0.0013	1.4E-5	0.0016	1.4E-5	0.0068	1.6E-5	0.0039	1.4E-5	0.0077	1.7E-5	0.0050	1.9E-5
0.0023	1.6E-5	0.0015	1.5E-5	0.0017	1.4E-5	0.0071	1.6E-5	0.0042	1.4E-5	0.0080	1.7E-5	0.0053	1.9E-5
0.0025	1.6E-5	0.0016	1.5E-5	0.0019	1.4E-5	0.0073	1.6E-5	0.0046	1.4E-5	0.0084	1.8E-5	0.0056	1.9E-5
0.0027	1.6E-5	0.0018	1.5E-5	0.0020	1.4E-5	0.0076	1.6E-5	0.0050	1.4E-5	0.0087	1.8E-5	0.0060	1.9E-5
0.0029	1.6E-5	0.0020	1.5E-5	0.0022	1.5E-5	0.0079	1.6E-5	0.0054	1.5E-5	0.0091	1.8E-5	0.0063	1.9E-5
0.0031	1.6E-5	0.0022	1.5E-5	0.0025	1.5E-5	0.0082	1.6E-5	0.0058	1.5E-5	0.0094	1.9E-5	0.0067	2.0E-5
0.0033	1.6E-5	0.0025	1.5E-5	0.0027	1.5E-5	0.0085	1.7E-5	0.0062	1.5E-5	0.0097	1.9E-5	0.0070	2.0E-5
0.0035	1.6E-5	0.0027	1.6E-5	0.0030	1.5E-5	0.0088	1.7E-5	0.0065	1.5E-5	0.0100	1.9E-5	0.0074	2.0E-5
0.0037	1.6E-5	0.0030	1.6E-5	0.0033	1.5E-5	0.0091	1.8E-5	0.0069	1.5E-5	0.0102	1.9E-5	0.0078	2.0E-5
0.0039	1.6E-5	0.0032	1.6E-5	0.0036	1.5E-5	0.0094	1.8E-5	0.0072	1.6E-5	0.0105	1.9E-5	0.0081	2.1E-5
0.0041	1.6E-5	0.0034	1.6E-5	0.0039	1.5E-5	0.0097	1.8E-5	0.0074	1.6E-5	0.0108	1.9E-5	0.0085	2.1E-5
0.0043	1.6E-5	0.0036	1.6E-5	0.0042	1.5E-5	0.0100	1.9E-5	0.0077	1.6E-5	0.0111	2.0E-5	0.0088	2.1E-5
0.0046	1.7E-5	0.0037	1.6E-5	0.0045	1.5E-5	0.0102	1.9E-5	0.0079	1.6E-5	0.0115	2.0E-5	0.0092	2.1E-5
0.0049	1.7E-5	0.0039	1.6E-5	0.0048	1.5E-5	0.0105	1.9E-5	0.0082	1.6E-5	0.0118	2.0E-5	0.0095	2.1E-5
0.0052	1.7E-5	0.0040	1.6E-5	0.0051	1.6E-5	0.0108	2.0E-5	0.0085	1.6E-5	0.0122	2.0E-5	0.0099	2.2E-5
0.0055	1.7E-5	0.0042	1.6E-5	0.0055	1.6E-5	0.0110	2.0E-5	0.0088	1.6E-5	0.0125	2.0E-5	0.0102	2.2E-5
0.0059	1.7E-5	0.0043	1.6E-5	0.0059	1.6E-5	0.0113	2.0E-5	0.0091	1.7E-5	0.0129	2.0E-5	0.0106	2.2E-5
0.0062	1.7E-5	0.0045	1.6E-5	0.0063	1.6E-5	0.0116	2.0E-5	0.0094	1.7E-5	0.0132	2.0E-5	0.0109	2.2E-5
0.0065	1.7E-5	0.0046	1.6E-5	0.0066	1.6E-5	0.0119	2.1E-5	0.0097	1.8E-5	0.0136	2.0E-5	0.0112	2.2E-5
0.0069	1.7E-5	0.0048	1.6E-5	0.0070	1.6E-5	0.0122	2.1E-5	0.0100	1.8E-5	0.0139	2.1E-5	0.0115	2.2E-5
0.0072	1.8E-5	0.0050	1.6E-5	0.0074	1.6E-5	0.0125	2.2E-5	0.0102	1.9E-5	0.0142	2.1E-5	0.0119	2.2E-5
0.0075	1.8E-5	0.0052	1.6E-5	0.0077	1.6E-5	0.0129	2.2E-5	0.0105	2.0E-5	0.0145	2.2E-5	0.0122	2.2E-5
0.0078	1.8E-5	0.0055	1.6E-5	0.0081	1.6E-5	0.0132	2.2E-5	0.0108	2.0E-5	0.0148	2.3E-5	0.0125	2.2E-5
0.0081	1.8E-5	0.0057	1.7E-5	0.0084	1.7E-5	0.0135	2.3E-5	0.0111	2.1E-5	0.0151	2.3E-5	0.0128	2.2E-5
0.0084	1.8E-5	0.0060	1.7E-5	0.0087	1.7E-5	0.0138	2.3E-5	0.0114	2.1E-5	0.0154	2.4E-5	0.0131	2.2E-5
0.0087	1.8E-5	0.0062	1.7E-5	0.0090	1.7E-5	0.0141	2.4E-5	0.0117	2.2E-5	0.0157	2.4E-5	0.0135	2.3E-5
0.0090	1.8E-5	0.0065	1.7E-5	0.0093	1.7E-5	0.0145	2.4E-5	0.0120	2.2E-5	0.0160	2.5E-5	0.0137	2.3E-5
0.0093	1.8E-5	0.0067	1.7E-5	0.0096	1.8E-5	0.0148	2.4E-5	0.0123	2.2E-5	0.0163	2.5E-5	0.0140	2.3E-5
0.0096	1.8E-5	0.0070	1.7E-5	0.0099	1.8E-5	0.0151	2.4E-5	0.0126	2.2E-5	0.0166	2.6E-5	0.0143	2.3E-5
0.0099	1.8E-5	0.0073	1.7E-5	0.0102	1.8E-5	0.0154	2.4E-5	0.0130	2.2E-5	0.0169	2.6E-5	0.0146	2.4E-5
0.0102	1.8E-5	0.0076	1.7E-5	0.0105	1.9E-5	0.0158	2.4E-5	0.0133	2.2E-5	0.0172	2.7E-5	0.0150	2.4E-5
0.0105	1.8E-5	0.0078	1.7E-5	0.0107	1.9E-5	0.0161	2.4E-5	0.0137	2.2E-5	0.0176	2.7E-5	0.0153	2.4E-5
0.0109	1.8E-5	0.0081	1.7E-5	0.0110	2.0E-5	0.0165	2.4E-5	0.0141	2.2E-5	0.0179	2.8E-5	0.0156	2.5E-5
0.0112	1.8E-5	0.0083	1.7E-5	0.0113	2.0E-5	0.0169	2.4E-5	0.0144	2.2E-5	0.0183	2.8E-5	0.0159	2.5E-5
0.0116	1.9E-5	0.0086	1.8E-5	0.0116	2.0E-5	0.0173	2.4E-5	0.0148	2.3E-5	0.0186	2.8E-5	0.0163	2.6E-5
0.0119	1.9E-5	0.0089	1.8E-5	0.0119	2.0E-5	0.0177	2.4E-5	0.0152	2.3E-5	0.0189	2.9E-5	0.0166	2.6E-5
0.0122	2.0E-5	0.0092	1.8E-5	0.0122	2.0E-5	0.0182	2.4E-5	0.0155	2.3E-5	0.0192	2.9E-5	0.0169	2.6E-5
0.0125	2.0E-5	0.0095	1.8E-5	0.0125	2.1E-5	0.0186	2.4E-5	0.0159	2.3E-5	0.0196	2.9E-5	0.0173	2.7E-5
0.0128	2.0E-5	0.0098	1.9E-5	0.0128	2.1E-5	0.0191	2.5E-5	0.0163	2.3E-5	0.0199	2.9E-5	0.0176	2.7E-5
0.0131	2.1E-5	0.0101	1.9E-5	0.0131	2.1E-5	0.0195	2.5E-5	0.0166	2.3E-5	0.0203	3.0E-5	0.0179	2.7E-5
0.0133	2.1E-5	0.0104	1.9E-5	0.0135	2.2E-5	0.0199	2.6E-5	0.0170	2.3E-5	0.0206	3.0E-5	0.0182	2.8E-5
0.0136	2.1E-5	0.0108	1.9E-5	0.0138	2.2E-5	0.0203	2.6E-5	0.0174	2.3E-5	0.0209	3.0E-5	0.0186	2.8E-5
0.0139	2.1E-5	0.0111	2.0E-5	0.0141	2.3E-5	0.0206	2.6E-5	0.0177	2.4E-5	0.0211	2.9E-5	0.0189	2.8E-5
0.0142	2.2E-5	0.0114	2.0E-5	0.0144	2.3E-5	0.0208	2.7E-5	0.0181	2.4E-5	0.0215	2.9E-5	0.0192	2.8E-5
0.0145	2.2E-5	0.0118	2.1E-5	0.0148	2.4E-5	0.0211	2.7E-5	0.0185	2.4E-5	0.0218	3.0E-5	0.0195	2.8E-5
0.0149	2.2E-5	0.0122	2.1E-5	0.0152	2.4E-5	0.0215	2.8E-5	0.0188	2.5E-5	0.0222	3.0E-5	0.0198	2.9E-5
0.0152	2.2E-5	0.0125	2.1E-5	0.0155	2.4E-5	0.0218	2.8E-5	0.0191	2.5E-5	0.0226	3.0E-5	0.0202	2.9E-5
0.0156	2.3E-5	0.0129	2.2E-5	0.0158	2.5E-5	0.0221	2.9E-5	0.0194	2.5E-5	0.0230	3.0E-5	0.0205	2.9E-5
0.0160	2.3E-5	0.0134	2.2E-5	0.0161	2.5E-5	0.0224	2.9E-5	0.0197	2.6E-5	0.0234	3.0E-5	0.0208	2.9E-5
0.0163	2.3E-5	0.0137	2.2E-5	0.0163	2.5E-5	0.0227	3.0E-5	0.0201	2.6E-5	0.0238	3.1E-5	0.0211	2.9E-5
0.0166	2.4E-5	0.0141	2.3E-5	0.0166	2.6E-5	0.0229	3.0E-5	0.0205	2.6E-5	0.0242	3.1E-5	0.0214	3.0E-5
0.0168	2.4E-5	0.0145	2.3E-5	0.0168	2.6E-5	0.0232	3.1E-5	0.0208	2.7E-5	0.0246	3.1E-5	0.0218	3.0E-5
0.0171	2.4E-5	0.0149	2.3E-5	0.0171	2.6E-5	0.0235	3.1E-5	0.0212	2.7E-5	0.0249	3.2E-5	0.0221	3.1E-5
0.0173	2.5E-5	0.0151	2.4E-5	0.0174	2.6E-5	0.0239	3.2E-5	0.0215	2.7E-5	0.0253	3.2E-5	0.0224	3.1E-5
0.0176	2.5E-5	0.0154	2.4E-5	0.0177	2.6E-5	0.0242	3.2E-5	0.0219	2.8E-5	0.0256	3.3E-5	0.0227	3.2E-5
0.0178	2.6E-5	0.0157	2.5E-5	0.0179	2.6E-5	0.0246	3.3E-5	0.0222	2.8E-5	0.0260	3.3E-5	0.0230	3.2E-5
0.0181	2.6E-5	0.0159	2.5E-5	0.0182	2.6E-5	0.0250	3.3E-5	0.0225	2.9E-5	0.0264	3.4E-5	0.0233	3.3E-5
0.0183	2.7E-5	0.0161	2.5E-5	0.0186	2.6E-5	0.0254	3.3E-5	0.0229	2.9E-5	0.0267	3.4E-5	0.0236	3.3E-5
0.0186	2.7E-5	0.0164	2.6E-5	0.0189	2.7E-5	0.0258	3.4E-5	0.0232	3.0E-5	0.0270	3.5E-5	0.0238	3.3E-5
0.0188	2.8E-5	0.0166	2.6E-5	0.0192	2.7E-5	0.0262	3.4E-5	0.0235	3.0E-5	0.0274	3.5E-5	0.0241	3.3E-5
0.0190	2.8E-5	0.0168	2.6E-5	0.0196	2.7E-5	0.0265	3.5E-5	0.0237	3.0E-5	0.0278	3.6E-5	0.0244	3.3E-5
0.0193	2.9E-5	0.0170	2.6E-5	0.0199	2.7E-5	0.0269	3.5E-5	0.0240	3.0E-5	0.0282	3.7E-5	0.0246	3.4E-5
0.0195	2.9E-5	0.0173	2.6E-5	0.0202	2.8E-5	0.0273	3.5E-5	0.0243	3.1E-5	0.0286	3.7E-5	0.0249	3.4E-5
0.0197	2.9E-5	0.0175	2.6E-5	0.0205	2.8E-5	0.0278	3.6E-5	0.0246	3.1E-5	0.0289	3.8E-5	0.0251	3.4E-5
0.0199	2.9E-5	0.0178	2.6E-5	0.0208	2.8E-5	0.0281	3.6E-5	0.0249	3.1E-5	0.0293	3.9E-5	0.0254	3.5E-5
0.0201	3.0E-5	0.0181	2.6E-5	0.0211	2.8E-5	0.0285	3.7E-5	0.0251	3.2E-5	0.0297	3.9E-5	0.0256	3.5E-5
0.0204	3.0E-5	0.0184	2.7E-5	0.0215	2.8E-5	0.0288	3.7E-5	0.0254	3.2E-5	0.0301	4.0E-5	0.0258	3.6E-5
0.0206	3.0E-5	0.0186	2.7E-5	0.0218	2.8E-5	0.0292	3.8E-5	0.0257	3.3E-5	0.0305	4.0E-5	0.0260	3.6E-5
0.0209	3.0E-5	0.0189	2.7E-5	0.0221	2.8E-5	0.0295	3.8E-5	0.0259	3.3E-5	0.0309	4.1E-5	0.0262	3.7E-5
0.0211	3.1E-5	0.0192	2.8E-5	0.0224	2.9E-5	0.0299	3.9E-5	0.0262	3.4E-5	0.0313	4.2E-5	0.0264	3.8E-5
0.0213	3.1E-5	0.0194	2.8E-5	0.0227	2.9E-5	0.0303	4.0E-5	0.0264	3.4E-5	0.0317	4.2E-5	0.0266	3.8E-5
0.0216	3.1E-5	0.0197	2.8E-5	0.0230	2.9E-5	0.0306	4.0E-5	0.0267	3.5E-5	0.0321	4.3E-5	0.0269	3.9E-5
0.0218	3.1E-5	0.0200	2.9E-5	0.0233	3.0E-5	0.0309	4.1E-5	0.0269	3.5E-5	0.0325	4.4E-5	0.0271	3.9E-5
0.0221	3.2E-5	0.0202	2.9E-5	0.0236	3.0E-5	0.0312	4.1E-5	0.0272	3.5E-5	0.0328	4.4E-5	0.0273	3.9E-5
0.0224	3.2E-5	0.0205	2.9E-5	0.0240	3.0E-5	0.0316	4.2E-5	0.0275	3.6E-5	0.0332	4.5E-5	0.0276	3.9E-5
0.0227	3.2E-5	0.0207	2.9E-5	0.0243	3.0E-5	0.0319	4.2E-5	0.0277	3.6E-5	0.0335	4.6E-5	0.0278	4.0E-5
0.0229	3.3E-5	0.0209	2.9E-5	0.0247	3.1E-5	0.0322	4.2E-5	0.0280	3.6E-5	0.0339	4.7E-5	0.0281	4.0E-5
0.0232	3.3E-5	0.0212	2.9E-5	0.0250	3.1E-5	0.0325	4.3E-5	0.0283	3.7E-5	0.0342	4.8E-5	0.0283	4.0E-5
0.0236	3.3E-5	0.0214	3.0E-5	0.0254	3.2E-5	0.0329	4.3E-5	0.0287	3.7E-5	0.0346	4.9E-5	0.0286	4.0E-5
0.0239	3.4E-5	0.0216	3.0E-5	0.0257	3.2E-5	0.0332	4.4E-5	0.0290	3.8E-5	0.0350	5.0E-5	0.0288	4.0E-5
0.0242	3.4E-5	0.0219	3.0E-5	0.0260	3.3E-5	0.0336	4.4E-5	0.0294	3.8E-5	0.0353	5.0E-5	0.0291	4.1E-5
0.0245	3.4E-5	0.0221	3.1E-5	0.0264	3.3E-5	0.0340	4.5E-5	0.0297	3.9E-5	0.0357	5.1E-5	0.0294	4.1E-5
0.0248	3.5E-5	0.0223	3.1E-5	0.0267	3.3E-5	0.0344	4.5E-5	0.0300	3.9E-5	0.0360	5.2E-5	0.0297	4.1E-5
0.0251	3.5E-5	0.0226	3.1E-5	0.0271	3.4E-5	0.0348	4.6E-5	0.0304	3.9E-5	0.0364	5.2E-5	0.0300	4.1E-5
0.0255	3.6E-5	0.0228	3.2E-5	0.0274	3.4E-5	0.0352	4.6E-5	0.0308	4.0E-5	0.0368	5.3E-5	0.0302	4.1E-5
0.0259	3.6E-5	0.0231	3.2E-5	0.0278	3.5E-5	0.0356	4.7E-5	0.0313	4.0E-5	0.0372	5.3E-5	0.0305	4.2E-5
0.0262	3.7E-5	0.0233	3.2E-5	0.0281	3.5E-5	0.0360	4.8E-5	0.0317	4.1E-5	0.0375	5.4E-5	0.0308	4.2E-5
0.0265	3.7E-5	0.0236	3.2E-5	0.0285	3.6E-5	0.0365	4.8E-5	0.0321	4.2E-5	0.0378	5.4E-5	0.0310	4.2E-5
0.0268	3.7E-5	0.0239	3.3E-5	0.0288	3.6E-5	0.0369	4.9E-5	0.0325	4.2E-5	0.0380	5.4E-5	0.0312	4.2E-5
0.0272	3.8E-5	0.0241	3.3E-5	0.0292	3.7E-5	0.0374	4.9E-5	0.0330	4.3E-5	0.0384	5.5E-5	0.0314	4.3E-5
0.0275	3.8E-5	0.0244	3.3E-5	0.0295	3.7E-5	0.0378	5.0E-5	0.0333	4.3E-5	0.0388	5.5E-5	0.0317	4.3E-5
0.0279	3.8E-5	0.0246	3.4E-5	0.0299	3.8E-5	0.0381	5.1E-5	0.0337	4.4E-5	0.0392	5.6E-5	0.0320	4.3E-5
0.0283	3.8E-5	0.0248	3.4E-5	0.0302	3.8E-5	0.0385	5.1E-5	0.0340	4.5E-5	0.0396	5.6E-5	0.0323	4.4E-5
0.0287	3.9E-5	0.0250	3.5E-5	0.0305	3.9E-5	0.0389	5.2E-5	0.0343	4.5E-5	0.0400	5.6E-5	0.0326	4.4E-5
0.0291	3.9E-5	0.0252	3.5E-5	0.0307	3.9E-5	0.0392	5.3E-5	0.0347	4.6E-5	0.0405	5.7E-5	0.0329	4.5E-5
0.0294	3.9E-5	0.0255	3.5E-5	0.0310	4.0E-5	0.0396	5.3E-5	0.0351	4.6E-5	0.0409	5.7E-5	0.0332	4.5E-5
0.0298	4.0E-5	0.0258	3.5E-5	0.0313	4.0E-5	0.0400	5.4E-5	0.0354	4.6E-5	0.0414	5.8E-5	0.0336	4.5E-5
0.0302	4.0E-5	0.0260	3.5E-5	0.0317	4.0E-5	0.0404	5.5E-5	0.0358	4.7E-5	0.0419	5.9E-5	0.0339	4.6E-5
0.0305	4.1E-5	0.0263	3.5E-5	0.0321	4.1E-5	0.0408	5.5E-5	0.0362	4.7E-5	0.0424	5.9E-5	0.0342	4.6E-5
0.0308	4.1E-5	0.0266	3.5E-5	0.0325	4.2E-5	0.0412	5.6E-5	0.0366	4.7E-5	0.0429	6.0E-5	0.0346	4.7E-5
0.0311	4.2E-5	0.0268	3.5E-5	0.0329	4.2E-5	0.0416	5.7E-5	0.0369	4.8E-5	0.0434	6.1E-5	0.0350	4.7E-5
0.0314	4.2E-5	0.0271	3.5E-5	0.0332	4.3E-5	0.0420	5.7E-5	0.0373	4.8E-5	0.0438	6.1E-5	0.0353	4.8E-5
0.0318	4.3E-5	0.0274	3.5E-5	0.0336	4.4E-5	0.0424	5.8E-5	0.0377	4.9E-5	0.0443	6.2E-5	0.0357	4.8E-5
0.0321	4.3E-5	0.0277	3.5E-5	0.0340	4.5E-5	0.0428	5.9E-5	0.0381	5.0E-5	0.0447	6.3E-5	0.0360	4.9E-5
0.0325	4.4E-5	0.0279	3.6E-5	0.0344	4.6E-5	0.0432	5.9E-5	0.0385	5.0E-5	0.0451	6.3E-5	0.0364	4.9E-5
0.0328	4.4E-5	0.0281	3.6E-5	0.0348	4.7E-5	0.0436	6.0E-5	0.0389	5.1E-5	0.0454	6.4E-5	0.0368	4.9E-5
0.0331	4.5E-5	0.0284	3.6E-5	0.0352	4.7E-5	0.0440	6.1E-5	0.0393	5.2E-5	0.0456	6.4E-5	0.0371	5.0E-5
0.0334	4.6E-5	0.0287	3.7E-5	0.0356	4.8E-5	0.0445	6.2E-5	0.0397	5.3E-5	0.0459	6.5E-5	0.0375	5.0E-5
0.0337	4.6E-5	0.0290	3.7E-5	0.0360	4.8E-5	0.0450	6.2E-5	0.0401	5.4E-5	0.0462	6.5E-5	0.0379	5.1E-5
0.0340	4.7E-5	0.0292	3.7E-5	0.0364	4.9E-5	0.0454	6.3E-5	0.0405	5.4E-5	0.0465	6.6E-5	0.0383	5.1E-5
0.0344	4.7E-5	0.0295	3.8E-5	0.0368	4.9E-5	0.0459	6.3E-5	0.0409	5.5E-5	0.0468	6.6E-5	0.0387	5.2E-5
0.0347	4.8E-5	0.0297	3.8E-5	0.0371	4.9E-5	0.0464	6.4E-5	0.0414	5.6E-5	0.0471	6.7E-5	0.0391	5.2E-5
